id	debug	name	stackable	members	noted	dummy	weight	value	lendable	tradeable	examine
3374	cert_snail_corpse_cooked3	Fat snail meat	yes	yes	799	0	0	0	no	yes	
3375	burnt_snail	Burnt snail	no	yes	-1	0	1000	0	no	yes	
3376	cert_burnt_snail	Burnt snail	yes	yes	799	0	0	0	no	yes	
3377	empty_dye_bottle	Sample bottle	no	yes	-1	0	20	0	no	yes	
3378	cert_empty_dye_bottle	Sample bottle	yes	yes	799	0	0	0	no	yes	
3379	mort_slimey_eel	Slimey eel	no	yes	-1	0	2000	0	no	yes	
3380	cert_mort_slimey_eel	Slimey eel	yes	yes	799	0	0	0	no	yes	
3381	mort_slimey_eel_cooked	Cooked slimey eel	no	yes	-1	0	2000	0	no	yes	
3382	cert_mort_slimey_eel_cooked	Cooked slimey eel	yes	yes	799	0	0	0	no	yes	
3383	burnt_eel	Burnt eel	no	yes	-1	0	2000	0	no	yes	
3384	cert_burnt_eel	Burnt eel	yes	yes	799	0	0	0	no	yes	
3385	splitbark_helm	Splitbark helm	no	yes	-1	0	907	0	no	yes	
3386	cert_splitbark_helm	Splitbark helm	yes	yes	799	0	0	0	no	yes	
3387	splitbark_body	Splitbark body	no	yes	-1	0	4535	0	no	yes	
3388	cert_splitbark_body	Splitbark body	yes	yes	799	0	0	0	no	yes	
3389	splitbark_legs	Splitbark legs	no	yes	-1	0	3628	0	no	yes	
3390	cert_splitbark_legs	Splitbark legs	yes	yes	799	0	0	0	no	yes	
3391	splitbark_gauntlets	Splitbark gauntlets	no	yes	-1	0	907	0	no	yes	
3392	cert_splitbark_gauntlets	Splitbark gauntlets	yes	yes	799	0	0	0	no	yes	
3393	splitbark_greaves	Splitbark greaves	no	yes	-1	0	907	0	no	yes	
3394	cert_splitbark_greaves	Splitbark greaves	yes	yes	799	0	0	0	no	yes	
3395	serum_book	Diary	no	yes	-1	0	510	0	no	no	
3396	shade_bones1	Loar remains	no	yes	-1	0	1360	0	no	yes	
3397	cert_shade_bones1	Loar remains	yes	yes	799	0	0	0	no	yes	
3398	shade_bones2	Phrin remains	no	yes	-1	0	1360	0	no	yes	
3399	cert_shade_bones2	Phrin remains	yes	yes	799	0	0	0	no	yes	
3400	shade_bones3	Riyl remains	no	yes	-1	0	1360	0	no	yes	
3401	cert_shade_bones3	Riyl remains	yes	yes	799	0	0	0	no	yes	
3402	shade_bones4	Asyn remains	no	yes	-1	0	1360	0	no	yes	
3403	cert_shade_bones4	Asyn remains	yes	yes	799	0	0	0	no	yes	
3404	shade_bones5	Fiyr remains	no	yes	-1	0	1360	0	no	yes	
3405	cert_shade_bones5	Fiyr remains	yes	yes	799	0	0	0	no	yes	
3406	ashesvial	Unfinished potion	no	yes	-1	0	56	0	no	yes	
3407	cert_ashesvial	Unfinished potion	yes	yes	799	0	0	0	no	yes	
3408	mort_serum4	Serum 207 (4)	no	yes	-1	0	35	0	no	yes	
3409	cert_mort_serum4	Serum 207 (4)	yes	yes	799	0	0	0	no	yes	
3410	mort_serum3	Serum 207 (3)	no	yes	-1	0	30	0	no	yes	
3411	cert_mort_serum3	Serum 207 (3)	yes	yes	799	0	0	0	no	yes	
3412	mort_serum2	Serum 207 (2)	no	yes	-1	0	25	0	no	yes	
3413	cert_mort_serum2	Serum 207 (2)	yes	yes	799	0	0	0	no	yes	
3414	mort_serum1	Serum 207 (1)	no	yes	-1	0	20	0	no	yes	
3415	cert_mort_serum1	Serum 207 (1)	yes	yes	799	0	0	0	no	yes	
3416	mort_serum_perm4	Serum 207(p) (4)	no	yes	-1	0	35	0	no	no	
3417	mort_serum_perm3	Serum 207(p) (3)	no	yes	-1	0	30	0	no	no	
3418	mort_serum_perm2	Serum 207(p) (2)	no	yes	-1	0	25	0	no	no	
3419	mort_serum_perm1	Serum 207(p) (1)	no	yes	-1	0	20	0	no	no	
3420	limestonebrick	Limestone brick	no	yes	-1	0	1360	0	no	yes	
3421	cert_limestonebrick	Limestone brick	yes	yes	799	0	0	0	no	yes	
3422	oliveoil4	Olive oil(4)	no	yes	-1	0	35	0	no	yes	
3423	cert_oliveoil4	Olive oil(4)	yes	yes	799	0	0	0	no	yes	
3424	oliveoil3	Olive oil(3)	no	yes	-1	0	30	0	no	yes	
3425	cert_oliveoil3	Olive oil(3)	yes	yes	799	0	0	0	no	yes	
3426	oliveoil2	Olive oil(2)	no	yes	-1	0	25	0	no	yes	
3427	cert_oliveoil2	Olive oil(2)	yes	yes	799	0	0	0	no	yes	
3428	oliveoil1	Olive oil(1)	no	yes	-1	0	20	0	no	yes	
3429	cert_oliveoil1	Olive oil(1)	yes	yes	799	0	0	0	no	yes	
3430	sacred_oil4	Sacred oil(4)	no	yes	-1	0	35	0	no	yes	
3431	cert_sacred_oil4	Sacred oil(4)	yes	yes	799	0	0	0	no	yes	
3432	sacred_oil3	Sacred oil(3)	no	yes	-1	0	30	0	no	yes	
3433	cert_sacred_oil3	Sacred oil(3)	yes	yes	799	0	0	0	no	yes	
3434	sacred_oil2	Sacred oil(2)	no	yes	-1	0	25	0	no	yes	
3435	cert_sacred_oil2	Sacred oil(2)	yes	yes	799	0	0	0	no	yes	
3436	sacred_oil1	Sacred oil(1)	no	yes	-1	0	20	0	no	yes	
3437	cert_sacred_oil1	Sacred oil(1)	yes	yes	799	0	0	0	no	yes	
3438	logs_pyre	Pyre logs	no	yes	-1	0	1360	0	no	yes	
3439	cert_logs_pyre	Pyre logs	yes	yes	799	0	0	0	no	yes	
3440	oak_logs_pyre	Oak pyre logs	no	yes	-1	0	1360	0	no	yes	
3441	cert_oak_logs_pyre	Oak pyre logs	yes	yes	799	0	0	0	no	yes	
3442	willow_logs_pyre	Willow pyre logs	no	yes	-1	0	1360	0	no	yes	
3443	cert_willow_logs_pyre	Willow pyre logs	yes	yes	799	0	0	0	no	yes	
3444	maple_logs_pyre	Maple pyre logs	no	yes	-1	0	1360	0	no	yes	
3445	cert_maple_logs_pyre	Maple pyre logs	yes	yes	799	0	0	0	no	yes	
3446	yew_logs_pyre	Yew pyre logs	no	yes	-1	0	1360	0	no	yes	
3447	cert_yew_logs_pyre	Yew pyre logs	yes	yes	799	0	0	0	no	yes	
3448	magic_logs_pyre	Magic pyre logs	no	yes	-1	0	1360	0	no	yes	
3449	cert_magic_logs_pyre	Magic pyre logs	yes	yes	799	0	0	0	no	yes	
3450	shadekey_bronze_bloodred	Bronze key red	no	yes	-1	0	10	0	no	no	
3451	shadekey_bronze_brown	Bronze key brown	no	yes	-1	0	10	0	no	no	
3452	shadekey_bronze_crimson	Bronze key crimson	no	yes	-1	0	10	0	no	no	
3453	shadekey_bronze_black	Bronze key black	no	yes	-1	0	10	0	no	no	
3454	shadekey_bronze_purple	Bronze key purple	no	yes	-1	0	10	0	no	no	
3455	shadekey_steel_bloodred	Steel key red	no	yes	-1	0	10	0	no	no	
3456	shadekey_steel_brown	Steel key brown	no	yes	-1	0	10	0	no	no	
3457	shadekey_steel_crimson	Steel key crimson	no	yes	-1	0	10	0	no	no	
3458	shadekey_steel_black	Steel key black	no	yes	-1	0	10	0	no	no	
3459	shadekey_steel_purple	Steel key purple	no	yes	-1	0	10	0	no	no	
3460	shadekey_black_bloodred	Black key red	no	yes	-1	0	10	0	no	no	
3461	shadekey_black_brown	Black key brown	no	yes	-1	0	10	0	no	no	
3462	shadekey_black_crimson	Black key crimson	no	yes	-1	0	10	0	no	no	
3463	shadekey_black_black	Black key black	no	yes	-1	0	10	0	no	no	
3464	shadekey_black_purple	Black key purple	no	yes	-1	0	10	0	no	no	
3465	shadekey_silver_bloodred	Silver key red	no	yes	-1	0	10	0	no	no	
3466	shadekey_silver_brown	Silver key brown	no	yes	-1	0	10	0	no	no	
3467	shadekey_silver_crimson	Silver key crimson	no	yes	-1	0	10	0	no	no	
3468	shadekey_silver_black	Silver key black	no	yes	-1	0	10	0	no	no	
3469	shadekey_silver_purple	Silver key purple	no	yes	-1	0	10	0	no	no	
3470	fine_cloth	Fine cloth	no	yes	-1	0	1000	0	no	yes	
3471	cert_fine_cloth	Fine cloth	yes	yes	799	0	0	0	no	yes	
3472	black_plateskirt_trim	Black plateskirt (t)	no	no	-1	0	9071	0	no	yes	
3473	black_plateskirt_gold	Black plateskirt (g)	no	no	-1	0	9071	0	no	yes	
3474	adamant_plateskirt_trim	Adam plateskirt (t)	no	no	-1	0	10432	0	no	yes	
3475	adamant_plateskirt_gold	Adam plateskirt (g)	no	no	-1	0	10432	0	no	yes	
3476	rune_plateskirt_gold	Rune plateskirt (g)	no	no	-1	0	9071	0	no	yes	
3477	rune_plateskirt_trim	Rune plateskirt (t)	no	no	-1	0	9071	0	no	yes	
3478	rune_plateskirt_zamorak	Zamorak plateskirt	no	no	-1	0	9071	0	no	yes	
3479	rune_plateskirt_saradomin	Saradomin skirt	no	no	-1	0	9071	0	no	yes	
3480	rune_plateskirt_guthix	Guthix plateskirt	no	no	-1	0	9071	0	no	yes	
3481	rune_platebody_goldplate	Gilded platebody	no	yes	-1	0	9979	0	no	yes	
3482	cert_rune_platebody_goldplate	Gilded platebody	yes	yes	799	0	0	0	no	yes	
3483	rune_platelegs_goldplate	Gilded platelegs	no	yes	-1	0	9071	0	no	yes	
3484	cert_rune_platelegs_goldplate	Gilded platelegs	yes	yes	799	0	0	0	no	yes	
3485	rune_plateskirt_goldplate	Gilded plateskirt	no	yes	-1	0	9071	0	no	yes	
3486	rune_full_helm_goldplate	Gilded full helm	no	yes	-1	0	2721	0	no	yes	
3487	cert_rune_full_helm_goldplate	Gilded full helm	yes	yes	799	0	0	0	no	yes	
3488	rune_kiteshield_goldplate	Gilded kiteshield	no	yes	-1	0	5443	0	no	yes	
3489	cert_rune_kiteshield_goldplate	Gilded kiteshield	yes	yes	799	0	0	0	no	yes	
3490	trail_clue_easy_vague006	Clue scroll	no	yes	-1	0	20	0	no	no	
3491	trail_clue_easy_vague007	Clue scroll	no	yes	-1	0	20	0	no	no	
3492	trail_clue_easy_vague008	Clue scroll	no	yes	-1	0	20	0	no	no	
3493	trail_clue_easy_vague009	Clue scroll	no	yes	-1	0	20	0	no	no	
3494	trail_clue_easy_vague010	Clue scroll	no	yes	-1	0	20	0	no	no	
3495	trail_clue_easy_vague011	Clue scroll	no	yes	-1	0	20	0	no	no	
3496	trail_clue_easy_vague012	Clue scroll	no	yes	-1	0	20	0	no	no	
3497	trail_clue_easy_vague013	Clue scroll	no	yes	-1	0	20	0	no	no	
3498	trail_clue_easy_vague014	Clue scroll	no	yes	-1	0	20	0	no	no	
3499	trail_clue_easy_vague015	Clue scroll	no	yes	-1	0	20	0	no	no	
3500	trail_clue_easy_vague016	Clue scroll	no	yes	-1	0	20	0	no	no	
3501	trail_clue_easy_vague017	Clue scroll	no	yes	-1	0	20	0	no	no	
3502	trail_clue_easy_vague018	Clue scroll	no	yes	-1	0	20	0	no	no	
3503	trail_clue_easy_vague019	Clue scroll	no	yes	-1	0	20	0	no	no	
3504	trail_clue_easy_vague020	Clue scroll	no	yes	-1	0	20	0	no	no	
3505	trail_clue_easy_vague021	Clue scroll	no	yes	-1	0	20	0	no	no	
3506	trail_clue_easy_vague022	Clue scroll	no	yes	-1	0	20	0	no	no	
3507	trail_clue_easy_vague023	Clue scroll	no	yes	-1	0	20	0	no	no	
3508	trail_clue_easy_vague024	Clue scroll	no	yes	-1	0	20	0	no	no	
3509	trail_clue_easy_vague025	Clue scroll	no	yes	-1	0	20	0	no	no	
3510	trail_clue_easy_vague026	Clue scroll	no	yes	-1	0	20	0	no	no	
3511	trail_clue_easy_vague026_casket	Casket	no	yes	-1	0	5000	0	no	no	
3512	trail_clue_easy_vague027	Clue scroll	no	yes	-1	0	20	0	no	no	
3513	trail_clue_easy_vague028	Clue scroll	no	yes	-1	0	20	0	no	no	
3514	trail_clue_easy_vague029	Clue scroll	no	yes	-1	0	20	0	no	no	
3515	trail_clue_easy_vague030	Clue scroll	no	yes	-1	0	20	0	no	no	
3516	trail_clue_easy_map004	Clue scroll	no	yes	-1	0	20	0	no	no	
3517	trail_clue_easy_map004_casket	Casket	no	yes	-1	0	5000	0	no	no	
3518	trail_clue_easy_map005	Clue scroll	no	yes	-1	0	20	0	no	no	
3519	trail_clue_easy_map005_casket	Casket	no	yes	-1	0	5000	0	no	no	
3520	trail_clue_hard_map002	Clue scroll	no	yes	-1	0	20	0	no	no	
3521	trail_clue_hard_map002_casket	Casket	no	yes	-1	0	5000	0	no	no	
3522	trail_clue_hard_map003	Clue scroll	no	yes	-1	0	20	0	no	no	
3523	trail_clue_hard_map003_casket	Casket	no	yes	-1	0	5000	0	no	no	
3524	trail_clue_hard_map004	Clue scroll	no	yes	-1	0	20	0	no	no	
3525	trail_clue_hard_map005	Clue scroll	no	yes	-1	0	20	0	no	no	
3526	trail_clue_hard_sextant014	Clue scroll	no	yes	-1	0	20	0	no	no	
3527	trail_clue_hard_sextant014_casket	Casket	no	yes	-1	0	5000	0	no	no	
3528	trail_clue_hard_sextant015	Clue scroll	no	yes	-1	0	20	0	no	no	
3529	trail_clue_hard_sextant015_casket	Casket	no	yes	-1	0	5000	0	no	no	
3530	trail_clue_hard_sextant016	Clue scroll	no	yes	-1	0	20	0	no	no	
3531	trail_clue_hard_sextant016_casket	Casket	no	yes	-1	0	5000	0	no	no	
3532	trail_clue_hard_sextant017	Clue scroll	no	yes	-1	0	20	0	no	no	
3533	trail_clue_hard_sextant017_casket	Casket	no	yes	-1	0	5000	0	no	no	
3534	trail_clue_hard_sextant018	Clue scroll	no	yes	-1	0	20	0	no	no	
3535	trail_clue_hard_sextant018_casket	Casket	no	yes	-1	0	5000	0	no	no	
3536	trail_clue_hard_sextant019	Clue scroll	no	yes	-1	0	20	0	no	no	
3537	trail_clue_hard_sextant019_casket	Casket	no	yes	-1	0	5000	0	no	no	
3538	trail_clue_hard_sextant020	Clue scroll	no	yes	-1	0	20	0	no	no	
3539	trail_clue_hard_sextant020_casket	Casket	no	yes	-1	0	5000	0	no	no	
3540	trail_clue_hard_sextant021	Clue scroll	no	yes	-1	0	20	0	no	no	
3541	trail_clue_hard_sextant021_casket	Casket	no	yes	-1	0	5000	0	no	no	
3542	trail_clue_hard_sextant022	Clue scroll	no	yes	-1	0	20	0	no	no	
3543	trail_clue_hard_sextant022_casket	Casket	no	yes	-1	0	5000	0	no	no	
3544	trail_clue_hard_sextant023	Clue scroll	no	yes	-1	0	20	0	no	no	
3545	trail_clue_hard_sextant023_casket	Casket	no	yes	-1	0	5000	0	no	no	
3546	trail_clue_hard_sextant024	Clue scroll	no	yes	-1	0	20	0	no	no	
3547	trail_clue_hard_sextant024_casket	Casket	no	yes	-1	0	5000	0	no	no	
3548	trail_clue_hard_sextant025	Clue scroll	no	yes	-1	0	20	0	no	no	
3549	trail_clue_hard_sextant025_casket	Casket	no	yes	-1	0	5000	0	no	no	
3550	trail_clue_hard_sextant026	Clue scroll	no	yes	-1	0	20	0	no	no	
3551	trail_clue_hard_sextant026_casket	Casket	no	yes	-1	0	5000	0	no	no	
3552	trail_clue_hard_sextant027	Clue scroll	no	yes	-1	0	20	0	no	no	
3553	trail_clue_hard_sextant027_casket	Casket	no	yes	-1	0	5000	0	no	no	
3554	trail_clue_hard_sextant028	Clue scroll	no	yes	-1	0	20	0	no	no	
3555	trail_clue_hard_sextant028_casket	Casket	no	yes	-1	0	5000	0	no	no	
3556	trail_clue_hard_sextant029	Clue scroll	no	yes	-1	0	20	0	no	no	
3557	trail_clue_hard_sextant029_casket	Casket	no	yes	-1	0	5000	0	no	no	
3558	trail_clue_hard_sextant030	Clue scroll	no	yes	-1	0	20	0	no	no	
3559	trail_clue_hard_sextant030_casket	Casket	no	yes	-1	0	5000	0	no	no	
3560	trail_clue_hard_sextant031	Clue scroll	no	yes	-1	0	20	0	no	no	
3561	trail_clue_hard_sextant031_casket	Casket	no	yes	-1	0	5000	0	no	no	
3562	trail_clue_hard_sextant032	Clue scroll	no	yes	-1	0	20	0	no	no	
3563	trail_clue_hard_sextant032_casket	Casket	no	yes	-1	0	5000	0	no	no	
3564	trail_clue_hard_riddle018	Clue scroll	no	yes	-1	0	20	0	no	no	
3565	trail_clue_hard_riddle018_puzzlebox	Puzzle box	no	yes	-1	0	100	0	no	no	
3566	trail_clue_hard_riddle019	Clue scroll	no	yes	-1	0	20	0	no	no	
3567	trail_clue_hard_riddle019_puzzlebox	Puzzle box	no	yes	-1	0	100	0	no	no	
3568	trail_clue_hard_riddle020	Clue scroll	no	yes	-1	0	20	0	no	no	
3569	trail_clue_hard_riddle020_puzzlebox	Puzzle box	no	yes	-1	0	100	0	no	no	
3570	trail_clue_hard_riddle021	Clue scroll	no	yes	-1	0	20	0	no	no	
3571	trail_clue_hard_riddle021_puzzlebox	Puzzle box	no	yes	-1	0	100	0	no	no	
3572	trail_clue_hard_riddle022	Clue scroll	no	yes	-1	0	20	0	no	no	
3573	trail_clue_hard_riddle023	Clue scroll	no	yes	-1	0	20	0	no	no	
3574	trail_clue_hard_riddle024	Clue scroll	no	yes	-1	0	20	0	no	no	
3575	trail_clue_hard_riddle025	Clue scroll	no	yes	-1	0	20	0	no	no	
3576	trail_clue_hard_riddle025_puzzlebox	Puzzle box	no	yes	-1	0	100	0	no	no	
3577	trail_clue_hard_riddle026	Clue scroll	no	yes	-1	0	20	0	no	no	
3578	trail_clue_hard_riddle026_puzzlebox	Puzzle box	no	yes	-1	0	100	0	no	no	
3579	trail_clue_hard_riddle027	Clue scroll	no	yes	-1	0	20	0	no	no	
3580	trail_clue_hard_riddle028	Clue scroll	no	yes	-1	0	20	0	no	no	
3581	trail_clue_hard_riddle028_casket	Casket	no	yes	-1	0	5000	0	no	no	
3582	trail_clue_medium_sextant014	Clue scroll	no	yes	-1	0	20	0	no	no	
3583	trail_clue_medium_sextant014_casket	Casket	no	yes	-1	0	5000	0	no	no	
3584	trail_clue_medium_sextant015	Clue scroll	no	yes	-1	0	20	0	no	no	
3585	trail_clue_medium_sextant015_casket	Casket	no	yes	-1	0	5000	0	no	no	
3586	trail_clue_medium_sextant016	Clue scroll	no	yes	-1	0	20	0	no	no	
3587	trail_clue_medium_sextant016_casket	Casket	no	yes	-1	0	5000	0	no	no	
3588	trail_clue_medium_sextant017	Clue scroll	no	yes	-1	0	20	0	no	no	
3589	trail_clue_medium_sextant017_casket	Casket	no	yes	-1	0	5000	0	no	no	
3590	trail_clue_medium_sextant018	Clue scroll	no	yes	-1	0	20	0	no	no	
3591	trail_clue_medium_sextant018_casket	Casket	no	yes	-1	0	5000	0	no	no	
3592	trail_clue_medium_sextant019	Clue scroll	no	yes	-1	0	20	0	no	no	
3593	trail_clue_medium_sextant019_casket	Casket	no	yes	-1	0	5000	0	no	no	
3594	trail_clue_medium_sextant020	Clue scroll	no	yes	-1	0	20	0	no	no	
3595	trail_clue_medium_sextant020_casket	Casket	no	yes	-1	0	5000	0	no	no	
3596	trail_clue_medium_map003	Clue scroll	no	yes	-1	0	20	0	no	no	
3597	trail_clue_medium_map003_casket	Casket	no	yes	-1	0	5000	0	no	no	
3598	trail_clue_medium_map004	Clue scroll	no	yes	-1	0	20	0	no	no	
3599	trail_clue_medium_map005	Clue scroll	no	yes	-1	0	20	0	no	no	
3600	trail_clue_medium_map005_casket	Casket	no	yes	-1	0	5000	0	no	no	
3601	trail_clue_medium_map006	Clue scroll	no	yes	-1	0	20	0	no	no	
3602	trail_clue_medium_map007	Clue scroll	no	yes	-1	0	20	0	no	no	
3603	trail_clue_medium_map007_casket	Casket	no	yes	-1	0	5000	0	no	no	
3604	trail_clue_medium_riddle006	Clue scroll	no	yes	-1	0	20	0	no	no	
3605	trail_clue_medium_riddle007	Clue scroll	no	yes	-1	0	20	0	no	no	
3606	trail_clue_medium_riddle007_key	Key	no	yes	-1	0	10	0	no	no	
3607	trail_clue_medium_riddle008	Clue scroll	no	yes	-1	0	20	0	no	no	
3608	trail_clue_medium_riddle008_key	Key	no	yes	-1	0	10	0	no	no	
3609	trail_clue_medium_riddle009	Clue scroll	no	yes	-1	0	20	0	no	no	
3610	trail_clue_medium_riddle010	Clue scroll	no	yes	-1	0	20	0	no	no	
3611	trail_clue_medium_anagram013	Clue scroll	no	yes	-1	0	20	0	no	no	
3612	trail_clue_medium_anagram014	Clue scroll	no	yes	-1	0	20	0	no	no	
3613	trail_clue_medium_anagram015	Clue scroll	no	yes	-1	0	20	0	no	no	
3614	trail_clue_medium_anagram016	Clue scroll	no	yes	-1	0	20	0	no	no	
3615	trail_clue_medium_anagram017	Clue scroll	no	yes	-1	0	20	0	no	no	
3616	trail_clue_medium_anagram018	Clue scroll	no	yes	-1	0	20	0	no	no	
3617	trail_clue_medium_anagram019	Clue scroll	no	yes	-1	0	20	0	no	no	
3618	trail_clue_medium_anagram020	Clue scroll	no	yes	-1	0	20	0	no	no	
3619	trail_slidingpuzzlec01	Sliding piece	no	yes	-1	2	0	0	no	no	
3620	trail_slidingpuzzlec02	Sliding piece	no	yes	-1	2	0	0	no	no	
3621	trail_slidingpuzzlec03	Sliding piece	no	yes	-1	2	0	0	no	no	
3622	trail_slidingpuzzlec04	Sliding piece	no	yes	-1	2	0	0	no	no	
3623	trail_slidingpuzzlec05	Sliding piece	no	yes	-1	2	0	0	no	no	
3624	trail_slidingpuzzlec06	Sliding piece	no	yes	-1	2	0	0	no	no	
3625	trail_slidingpuzzlec07	Sliding piece	no	yes	-1	2	0	0	no	no	
3626	trail_slidingpuzzlec08	Sliding piece	no	yes	-1	2	0	0	no	no	
3627	trail_slidingpuzzlec09	Sliding piece	no	yes	-1	2	0	0	no	no	
3628	trail_slidingpuzzlec10	Sliding piece	no	yes	-1	2	0	0	no	no	
3629	trail_slidingpuzzlec11	Sliding piece	no	yes	-1	2	0	0	no	no	
3630	trail_slidingpuzzlec12	Sliding piece	no	yes	-1	2	0	0	no	no	
3631	trail_slidingpuzzlec13	Sliding piece	no	yes	-1	2	0	0	no	no	
3632	trail_slidingpuzzlec14	Sliding piece	no	yes	-1	2	0	0	no	no	
3633	trail_slidingpuzzlec15	Sliding piece	no	yes	-1	2	0	0	no	no	
3634	trail_slidingpuzzlec16	Sliding piece	no	yes	-1	2	0	0	no	no	
3635	trail_slidingpuzzlec17	Sliding piece	no	yes	-1	2	0	0	no	no	
3636	trail_slidingpuzzlec18	Sliding piece	no	yes	-1	2	0	0	no	no	
3637	trail_slidingpuzzlec19	Sliding piece	no	yes	-1	2	0	0	no	no	
3638	trail_slidingpuzzlec20	Sliding piece	no	yes	-1	2	0	0	no	no	
3639	trail_slidingpuzzlec21	Sliding piece	no	yes	-1	2	0	0	no	no	
3640	trail_slidingpuzzlec22	Sliding piece	no	yes	-1	2	0	0	no	no	
3641	trail_slidingpuzzlec23	Sliding piece	no	yes	-1	2	0	0	no	no	
3642	trail_slidingpuzzlec24	Sliding piece	no	yes	-1	2	0	0	no	no	
3643	trail_slidingpuzzled01	Sliding piece	no	yes	-1	2	0	0	no	no	
3644	trail_slidingpuzzled02	Sliding piece	no	yes	-1	2	0	0	no	no	
3645	trail_slidingpuzzled03	Sliding piece	no	yes	-1	2	0	0	no	no	
3646	trail_slidingpuzzled04	Sliding piece	no	yes	-1	2	0	0	no	no	
3647	trail_slidingpuzzled05	Sliding piece	no	yes	-1	2	0	0	no	no	
3648	trail_slidingpuzzled06	Sliding piece	no	yes	-1	2	0	0	no	no	
3649	trail_slidingpuzzled07	Sliding piece	no	yes	-1	2	0	0	no	no	
3650	trail_slidingpuzzled08	Sliding piece	no	yes	-1	2	0	0	no	no	
3651	trail_slidingpuzzled09	Sliding piece	no	yes	-1	2	0	0	no	no	
3652	trail_slidingpuzzled10	Sliding piece	no	yes	-1	2	0	0	no	no	
3653	trail_slidingpuzzled11	Sliding piece	no	yes	-1	2	0	0	no	no	
3654	trail_slidingpuzzled12	Sliding piece	no	yes	-1	2	0	0	no	no	
3655	trail_slidingpuzzled13	Sliding piece	no	yes	-1	2	0	0	no	no	
3656	trail_slidingpuzzled14	Sliding piece	no	yes	-1	2	0	0	no	no	
3657	trail_slidingpuzzled15	Sliding piece	no	yes	-1	2	0	0	no	no	
3658	trail_slidingpuzzled16	Sliding piece	no	yes	-1	2	0	0	no	no	
3659	trail_slidingpuzzled17	Sliding piece	no	yes	-1	2	0	0	no	no	
3660	trail_slidingpuzzled18	Sliding piece	no	yes	-1	2	0	0	no	no	
3661	trail_slidingpuzzled19	Sliding piece	no	yes	-1	2	0	0	no	no	
3662	trail_slidingpuzzled20	Sliding piece	no	yes	-1	2	0	0	no	no	
3663	trail_slidingpuzzled21	Sliding piece	no	yes	-1	2	0	0	no	no	
3664	trail_slidingpuzzled22	Sliding piece	no	yes	-1	2	0	0	no	no	
3665	trail_slidingpuzzled23	Sliding piece	no	yes	-1	2	0	0	no	no	
3666	trail_slidingpuzzled24	Sliding piece	no	yes	-1	2	0	0	no	no	
3667	viking_toyship		no	no	-1	0	0	0	no	yes	
3668	cert_black_plateskirt_trim	Black plateskirt (t)	yes	no	799	0	0	0	no	yes	
3669	cert_black_plateskirt_gold	Black plateskirt (g)	yes	no	799	0	0	0	no	yes	
3670	cert_adamant_plateskirt_trim	Adam plateskirt (t)	yes	no	799	0	0	0	no	yes	
3671	cert_adamant_plateskirt_gold	Adam plateskirt (g)	yes	no	799	0	0	0	no	yes	
3672	cert_rune_plateskirt_gold	Rune plateskirt (g)	yes	no	799	0	0	0	no	yes	
3673	cert_rune_plateskirt_trim	Rune plateskirt (t)	yes	no	799	0	0	0	no	yes	
3674	cert_rune_plateskirt_zamorak	Zamorak plateskirt	yes	no	799	0	0	0	no	yes	
3675	cert_rune_plateskirt_saradomin	Saradomin skirt	yes	no	799	0	0	0	no	yes	
3676	cert_rune_plateskirt_guthix	Guthix plateskirt	yes	no	799	0	0	0	no	yes	
3677	cert_rune_plateskirt_goldplate	Gilded plateskirt	yes	yes	799	0	0	0	no	yes	
3678	flamtaer_hammer	Flamtaer hammer	no	yes	-1	0	1360	0	no	yes	
3679	cert_flamtaer_hammer	Flamtaer hammer	yes	yes	799	0	0	0	no	yes	
3680	dummy_shoe1	Dummy shoe1	no	yes	-1	0	0	0	no	no	
3681	dummy_shoe2	Dummy shoe2	no	yes	-1	0	0	0	no	no	
3682	dummy_shoe3	Dummy shoe3	no	yes	-1	0	0	0	no	no	
3683	dummy_shoe4	Dummy shoe4	no	yes	-1	0	0	0	no	no	
3684	dummy_shoe5	Dummy shoe5	no	yes	-1	0	0	0	no	no	
3685	dummy_shoe6	Dummy shoe6	no	yes	-1	0	0	0	no	no	
3686	pickpocket_guide_fremennik_citizen	Fremennik	no	no	-1	0	0	0	no	no	
3687	cert_pickpocket_guide_fremennik_citizen	Fremennik	yes	no	799	0	0	0	no	no	
3688	viking_unstrung_lyre	Unstrung lyre	no	yes	-1	0	1814	0	no	no	
3689	viking_strung_lyre	Lyre	no	yes	-1	0	1814	0	no	no	
3690	viking_enchanted_strung_lyre	Enchanted lyre	no	yes	-1	0	1814	0	no	no	
3691	magic_strung_lyre	Enchanted lyre	no	yes	-1	0	1814	0	no	no	
3692	viking_musical_tree_branch	Branch	no	yes	-1	0	1814	0	no	no	
3693	viking_golden_fleece	Golden fleece	no	yes	-1	0	12	0	no	no	
3694	viking_golden_wool	Golden wool	no	yes	-1	0	12	0	no	no	
3695	vt_useless_rock	Pet rock	no	yes	-1	0	1360	0	no	no	
3696	viking_draugen_talisman	Hunters' talisman	no	yes	-1	0	15	0	no	no	
3697	viking_draugen_talisman_uncharged	Hunters' talisman	no	yes	-1	0	15	0	no	no	
3698	viking_rare_flower	Exotic flower	no	yes	-1	0	28	0	no	no	
3699	viking_song	Fremennik ballad	no	yes	-1	0	5	0	no	no	
3700	viking_new_boots	Sturdy boots	no	yes	-1	0	340	0	no	no	
